"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"4719","35.351579754","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","QUIC","99","35.351579754","Protected Payload (KP0), DCID=f64f6fd7af1101e0"
"4726","35.381038929","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","QUIC","96","35.381038929","Protected Payload (KP0), DCID=f64f6fd7af1101e0"
"4748","35.443215775","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","QUIC","96","35.443215775","Protected Payload (KP0), DCID=c29aee31ae6512ca"
"4749","35.443572794","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","QUIC","99","35.443572794","Protected Payload (KP0), DCID=c29aee31ae6512ca"
"4752","35.477248106","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","QUIC","96","35.477248106","Protected Payload (KP0), DCID=c29aee31ae6512ca"
"4996","37.557961578","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","1294","37.557961578","Initial, DCID=2e13d08925f448bd, PKN: 1, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING"
"4997","37.558323109","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","142","37.558323109","0-RTT, DCID=2e13d08925f448bd"
"4998","37.558626119","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","703","37.558626119","0-RTT, DCID=2e13d08925f448bd"
"5014","37.623521423","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","1294","37.623521423","Handshake, DCID=881d00582199e762"
"5015","37.623815235","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","37.623815235","Protected Payload (KP0), DCID=881d00582199e762"
"5019","37.649936611","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","102","37.649936611","Protected Payload (KP0), DCID=881d00582199e762"
"5025","37.650967208","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","37.650967208","Protected Payload (KP0), DCID=881d00582199e762"
"5026","37.651011140","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","37.651011140","Protected Payload (KP0), DCID=881d00582199e762"
"5027","37.677125131","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","99","37.677125131","Protected Payload (KP0), DCID=881d00582199e762"
"5032","37.678925228","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","37.678925228","Protected Payload (KP0), DCID=881d00582199e762"
"5338","40.680938660","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","567","40.680938660","Protected Payload (KP0), DCID=f79ee338ca065983"
"5347","40.725107418","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","96","40.725107418","Protected Payload (KP0), DCID=f79ee338ca065983"
"5354","40.771113294","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","99","40.771113294","Protected Payload (KP0), DCID=f79ee338ca065983"
"5361","40.805577021","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","96","40.805577021","Protected Payload (KP0), DCID=f79ee338ca065983"
"5533","42.288783317","10.0.0.14","142.251.142.195","QUIC","1294","42.288783317","Initial, DCID=72e03f5ffef5b2c2, PKN: 1, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO"
"5534","42.289358830","10.0.0.14","142.251.142.195","QUIC","121","42.289358830","0-RTT, DCID=72e03f5ffef5b2c2"
"5544","42.349294665","10.0.0.14","142.251.142.195","QUIC","1294","42.349294665","Initial, DCID=f2e03f5ffef5b2c2, PKN: 4, PADDING, PING, PADDING"
"5553","42.380745981","10.0.0.14","142.251.142.195","QUIC","1294","42.380745981","Handshake, DCID=f2e03f5ffef5b2c2"
"5554","42.380836238","10.0.0.14","142.251.142.195","QUIC","117","42.380836238","Handshake, DCID=f2e03f5ffef5b2c2"
"5555","42.381078822","10.0.0.14","142.251.142.195","QUIC","75","42.381078822","Protected Payload (KP0), DCID=f2e03f5ffef5b2c2"
"5556","42.381709399","10.0.0.14","142.251.142.195","QUIC","728","42.381709399","Protected Payload (KP0), DCID=f2e03f5ffef5b2c2"
"5562","42.399188865","10.0.0.14","142.251.142.195","QUIC","76","42.399188865","Protected Payload (KP0), DCID=f2e03f5ffef5b2c2"
"5571","42.467811480","10.0.0.14","142.251.142.195","QUIC","79","42.467811480","Protected Payload (KP0), DCID=f2e03f5ffef5b2c2"
"5573","42.468961395","10.0.0.14","142.251.142.195","QUIC","74","42.468961395","Protected Payload (KP0), DCID=f2e03f5ffef5b2c2"
